Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Asus,3.3085502842214622,16,1000,12.09033975936894,3.7783128226105545,31944.08429326199
HP,2.739689337696927,16,512,15.458489237788282,2.4450810118685506,17811.473268566835
Dell,1.7026155397691198,4,256,16.08756730258009,2.516258097357879,8938.607532046088
Asus,2.0504580048745282,8,1000,14.273511096014886,4.6363077493787435,31427.371791558653
Acer,3.20814690914899,32,1000,16.89024405512685,3.675056945192341,33370.4420797472
Asus,1.6903271487257505,4,512,13.702871428823572,4.609813498693067,16748.036476845933
Dell,3.628017285121922,4,512,14.080209261349493,3.114639533959623,17087.547262123375
Asus,2.7378663175349356,32,256,16.9353065237465,3.8432000222939715,10433.695261078467
Lenovo,2.70146644331662,4,512,12.389290615790292,3.5709902481638323,16972.93001014014
Asus,2.9810194616487937,8,1000,16.655275638061433,2.9573704694613876,32379.03942150032
HP,3.561702414812873,8,1000,11.25702533071468,3.409746116100786,31979.48506119157
HP,2.3695230197554826,16,512,13.678321341579169,3.5074726304807964,17471.614003736388
Lenovo,3.195040381397659,4,512,11.420021072798395,2.602312924270036,17045.60392779002
Dell,2.914329909989478,16,512,15.375408457481857,2.9450311171301946,17455.300773342526
HP,2.167570675423553,4,512,14.650453615280107,4.3742292515209265,16675.250768956474
Acer,3.696574965887895,8,256,15.239805580805578,4.747364718362381,9506.548360762823
HP,3.49356505401732,8,512,13.2468823998081,3.0793822806358984,17077.866844915894
HP,3.1461295866460635,8,256,13.216891604188282,2.9209168466270548,9373.865607791506
Dell,3.6264543227356048,4,1000,11.271915673765367,2.5855914937156474,31553.45182463549
Asus,3.668235502399506,8,512,13.09966963717784,4.035473505951744,17166.348856397115
HP,3.270907441787587,4,256,16.57573041357236,2.9692991049990116,9281.467499262955
Lenovo,3.59253332090918,16,512,13.275359223082694,4.963248617297566,17642.983733872454
Asus,3.243678654173209,4,1000,15.98820623733182,2.9770544061918596,31654.48791516093
Acer,3.200351929400751,16,1000,16.053953028499606,3.1824081403478846,32262.797855749002
Dell,3.0465284455379606,4,1000,13.239446938275403,3.810002588636104,31840.454114655637
Acer,3.381791598894103,16,512,14.791932082377134,4.4050528795739154,17603.49328037393
Asus,1.8965127632326841,8,512,11.572229613638353,3.408555996036901,17278.83978351909
Asus,3.702176897997321,16,256,11.622071484405659,3.267968101366875,9990.735036238431
Asus,3.67960881936308,8,1000,11.29194598197028,4.986913500784425,31722.439630327608
Acer,1.5731182075863979,8,512,14.486090560250657,2.031480923419833,17113.947291297496
Asus,3.564541876411907,16,1000,13.556425865756582,4.685195866553737,32221.279480390334
Acer,1.8221746686836129,4,1000,14.28819413998544,2.447422477819212,30846.987761411416
Asus,2.337797135647855,4,256,14.126439143050327,4.357775828626741,9085.709823337274
Lenovo,3.3587706407290194,32,256,13.10121794654438,3.853794679538894,10625.405372692512
Asus,1.9018997401207705,4,256,15.064840488940838,3.025541856494276,9352.730816495696
Acer,3.5449175602976553,32,256,15.551011285498344,4.621624866563055,10574.274152103793
HP,3.580335444894355,4,1000,11.087769553266055,2.038721683942976,31550.904299589107
Asus,2.7686693344020905,4,256,12.24345379861327,2.6800719562247712,9405.330098502527
HP,1.515964679292084,8,256,15.279415208500021,3.7006783887486083,9230.656162685767
Lenovo,2.217595332937282,32,256,13.319721035803006,3.054626780149094,10425.075854507399
Dell,3.0423172959393554,4,256,14.97490368164965,3.831132485954983,9098.353074666707
Lenovo,3.9529654450685587,32,1000,13.08177595840735,2.0723305802260006,33201.8544477546
Asus,3.079533817541671,8,256,13.344530913977822,2.3493767914451373,9433.443385229784
HP,2.1495089526603994,8,1000,11.952073242138109,2.3812887206553177,31391.564515126847
HP,3.0850142577490285,32,512,12.54938611799696,2.5678509377480285,18159.14275626669
Acer,2.8499634492896386,8,1000,14.632470545045523,3.3779943224016282,31565.967734645805
HP,3.4496134878778593,16,1000,13.598978667890998,4.256386098630713,32020.82728719431
Acer,1.767451597067396,16,256,15.64581609766757,4.716616513786703,9786.04722822343
Dell,3.40256975625507,8,512,16.115509729630055,4.506117590852738,17377.64164165918
Asus,2.8531664466902757,16,512,14.249878509300558,2.590663615327051,17676.859114647952
Acer,3.9074800096474864,4,512,15.549603752336354,3.3234516566918972,17120.15347016301
Dell,2.3546804150967153,32,512,12.84142707916742,2.598234793275605,18113.256519109906
HP,3.0815547328348702,4,1000,13.48982729240047,2.7934154500015724,31513.2969159367
HP,3.8300702637750437,32,512,15.276666057300986,3.5106409445356586,18700.661279036893
Dell,1.7562743199766981,8,1000,13.317271956902184,2.2043270741705676,31131.52746799251
HP,3.843071218091128,4,1000,14.531029610953933,2.65452298877982,31629.792385278022
Dell,3.219714305752033,8,1000,12.112236674495069,4.806134483921352,31560.65712430021
Acer,1.6695926477629297,8,512,14.598627889822987,3.398348877975467,17123.885107886974
Acer,2.2524089173670405,32,256,16.169082243361363,3.336159577933617,10425.010327871876
Dell,3.270430221613204,32,256,16.211837838940554,2.0437014642538367,10410.688019370959
Acer,1.6683765036719294,32,512,15.346066437977239,2.7421992411750375,18117.85936553154
Acer,2.955426150440683,4,256,15.474520274456756,4.598877307946544,9160.564023519024
Acer,2.364707642382392,16,256,14.347564670904205,2.493885284776006,9603.56820750981
Lenovo,3.0522887944186925,32,1000,14.508008540994949,3.245374818604163,32836.15779017243
Asus,1.6143550845312822,32,1000,11.801903488463108,2.042992717601004,32498.58220366735
HP,3.6788420153809405,4,512,13.663155130527807,3.4350064450116675,17176.393504207954
Lenovo,3.933722422943492,32,512,13.704657703318183,2.0630633201786512,18544.964478764847
Acer,3.9221946382142288,4,256,16.75098701400644,4.458828659197399,9415.277230204896
Dell,3.374129579357312,8,1000,13.586521175739737,4.474561302461311,31582.162950992373
Acer,1.82521560032658,32,512,14.296055869416545,4.36322656490711,18033.55330712699
Asus,3.3956579898225563,32,512,14.199508395674615,2.8500922066733545,18446.746415331276
Acer,1.5614672911470038,8,512,14.820570302265963,4.511711654665454,16883.31863737996
Dell,1.5553088788224931,8,512,15.489396987991375,3.628994397815808,16876.73664814452
Asus,2.309025547873853,8,512,12.350251257025233,3.1214243266010073,16753.07735808376
Acer,2.7216079760116645,32,512,14.172346514590615,3.8759898791126988,17768.37330818461
Asus,3.426018544519483,16,256,15.955506243896183,2.037023138181122,10323.867354410395
HP,3.2082384415162633,16,1000,13.778688283025069,2.4288826328022566,31931.005252814026
HP,2.6147567659418707,16,1000,12.670745278241437,4.2268806145107884,31641.105860874708
Acer,2.1840666657041647,32,512,14.928254452137795,2.732484826148459,18194.156696522925
Asus,3.992811250394278,8,1000,15.942604374794737,3.794027351986249,31637.770363408745
Dell,2.565453255589932,32,1000,11.378841757564349,3.155307808469089,32648.154658469608
Acer,2.6284675608241885,8,1000,15.660742900443363,4.564417336397785,31803.034281971497
HP,1.909059552979173,32,512,15.929887597770627,4.857245917989931,18466.374657066153
HP,3.4870238718748237,32,512,13.76913756553164,4.650694185110571,18463.78294548897
Acer,3.2342055644537213,8,1000,16.899833940910803,2.81185998408079,31768.887337692777
Asus,2.051924031971901,16,1000,15.720250044243855,2.582488607138247,31988.681010326505
HP,1.7059526140396066,8,512,15.641975389373995,3.4233046808622047,16518.079792351797
Asus,3.2012482551867825,4,256,15.48703144647243,2.022002452508541,9219.619833608689
HP,3.136278035702838,4,1000,11.903648619309644,2.077428178589545,31454.597976955472
HP,2.1831488174955234,8,256,12.303385318718064,3.6598719188690003,9256.76448311221
Lenovo,3.877158905626026,32,1000,13.78394078878655,3.561348212495858,33503.93503731473
HP,1.8776447294522507,4,256,12.584026099756795,4.983745967105779,8570.01295046808
Dell,2.580837002606505,4,256,13.491445834004242,2.6055255060912743,9058.405539825573
Acer,3.859039800418997,32,256,16.330784659537525,2.7743117874814054,10483.978626601365
Acer,2.5493182923153057,32,512,15.945961351275615,2.34062192697886,18164.703847568682
Asus,3.0963148691602136,16,256,14.780239270879893,4.752629028961234,9674.42104073643
HP,2.4939859949069856,32,256,16.14872236550662,4.333433733375353,10259.568047457495
Dell,2.185538005871675,8,256,15.702634334103495,4.467017334370542,9469.108520618654
Asus,3.9599441198995704,8,1000,13.573909591045343,4.708291363893526,31967.513642931972
Lenovo,2.5233350157876075,16,256,12.206390912299671,3.5746999601775147,9852.218947732548
Asus,3.735248009197836,4,1000,14.085206240056035,3.353579574352171,31588.887165963664
Asus,2.0748865147277153,4,256,15.4173732951713,2.9911744209968494,9059.269729482983
HP,2.032761760062708,32,256,13.618517592377557,3.7676438430435666,10740.17439367292
Lenovo,1.5778352072112785,8,512,15.000631458703383,3.3628351903694673,16841.407279690808
Asus,3.129167063439713,4,1000,11.565964557746263,3.354696759816725,31685.19704607659
Dell,2.421315859309403,16,256,15.48802841822842,4.810783591193417,9602.42464377117
Dell,3.6608956245990925,16,1000,15.876281719358373,4.95209454283739,32443.387282551463
Acer,2.683024766728893,8,1000,15.241027134683247,4.3894531679887425,31587.747092398495
Lenovo,3.9204835697868043,16,512,16.803581525158194,4.270274270740785,17358.181126541185
Lenovo,1.963813789257803,16,512,15.959912344763843,4.041674485337304,17330.027682309257
Acer,3.671557919889027,8,512,16.41856236725923,2.4982245570005412,17203.63995723219
Asus,3.4414921319793543,32,512,16.601426500745887,2.177317462626964,18133.59750990507
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,18459.19946222812
Dell,3.611958070292219,16,512,15.045553052038994,4.186358666769728,17462.733791440864
Dell,3.4025599773574973,32,512,11.034311488164736,2.1409189732944194,18958.317291194384
HP,3.0655508040785384,32,512,13.794954519338749,4.784155250686545,18008.279252012882
Lenovo,1.828112194205969,16,256,14.426973791734166,2.2734219183340327,9368.84270700251
Asus,1.5813154487281298,32,1000,12.824181634687998,2.8577016013136074,32818.0799277558
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,17611.820387024287
Acer,3.041625786301845,4,512,16.76695649426099,2.5096177832134288,17148.4085711659
Asus,3.491343227440441,8,1000,16.350265191216476,2.1662476653267335,31979.68968343873
HP,2.7038058787813752,8,256,16.095074033010224,2.9934394674924496,9296.266836155319
Acer,1.7932704724059862,32,1000,13.436070810236664,4.297914724565537,32408.57788482435
Lenovo,1.812964480506376,32,1000,11.082191302453488,3.241036036955781,32866.042977926394
HP,3.2139132180724284,32,512,11.481333478734285,3.958918765723818,18035.130088414073
Lenovo,2.5757647372486567,8,1000,12.873178209305621,3.73885729168441,31747.009130951836
Dell,2.001311816750842,4,1000,11.094457477974062,2.0666554460767412,31485.28470990025
HP,2.7289863668535923,4,512,11.10289869149119,4.96561996113712,16752.815486783176
Acer,1.6605223426878353,8,512,16.499619809854465,2.1242842664581634,16840.024514932513
HP,2.954928504785997,4,512,15.236951012714325,4.903408212945455,16709.94541814983
HP,2.1724835110877443,8,512,12.853735940408916,3.6495925350931944,17007.624039015653
HP,3.4938977515929706,4,1000,11.795867465605719,4.889477081195199,30976.616362602435
HP,2.2759048973089344,16,1000,14.069814307370462,2.3442607982415065,32156.279925438146
Lenovo,2.638050372704503,16,256,11.032076965126187,3.4712255575565396,9717.434626463002
Dell,1.5290513497702516,8,256,16.630482463148866,2.508512275598176,9148.771656517109
Asus,1.6811172194863973,4,1000,13.488890716333684,2.1529246310673273,31332.93246684605
HP,2.481233891016712,32,256,13.414009731423997,3.852587345186935,10231.289820993527
Acer,2.6998470867928086,4,1000,13.343561645490693,2.6233502628850744,30998.00861002435
HP,3.000051370298259,16,256,11.415969982326589,3.7630910548626377,9864.41377714835
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,17642.368258108138
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,8957.611388888343
Acer,3.6503059929730113,4,512,15.056752385529741,4.344897674159741,16837.251254164315
Asus,3.4496274722333746,32,512,11.830612959976365,3.311154565526563,18503.891186596422
Dell,1.5990470633708929,32,512,14.473041008213556,3.883236244692009,18102.2158223809
Acer,2.7012673681445722,4,512,14.416906905033523,3.942373822236638,17441.789564768562
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,9226.493226207614
Dell,2.105112539656319,4,1000,13.274765950253883,2.974768383219924,31523.85503748275
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,16924.533002996257
HP,1.8562388572537831,8,256,14.711162352309113,4.884847421138497,9301.58370356369
Acer,2.74722038362839,4,512,14.798435920997079,4.190730003073604,17162.58822760996
Dell,3.0453893357952975,32,256,13.815711363954742,3.4696114301532335,10597.817827122042
Lenovo,3.2561624263602598,16,256,13.658356173982526,3.8921523334757877,9842.035170669518
Dell,2.8991217087172854,8,256,13.964886023827296,4.2190486932893245,9425.202280608497
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727
Asus,2.3161532706099797,16,256,13.767001407523459,2.0500274404695173,9751.863110692431
HP,2.7942791084617786,8,256,16.639590751818936,2.5843204930616777,9494.598859453254
Dell,1.7196662478620834,16,1000,14.024022581577956,4.431404651646398,32176.09693732364
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584
Dell,1.6964462428875517,32,1000,13.174587935694975,3.116360645725096,32639.704344435744
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,16587.514580972704
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949
Dell,3.223662422843164,32,1000,14.78986109049735,4.8715908905577034,33137.46096329069
Dell,3.501466747772707,8,256,11.326344491133867,4.6704141603407425,9246.784871162248
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971505,32178.29275976765
Asus,1.9187064556476745,4,256,16.845485924868537,3.3789337921572122,9033.566194315728
Dell,1.7614196008360006,16,512,11.418803927687774,4.0272838786856715,17106.42782100887
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.217718938606
Lenovo,3.266189316217253,4,256,15.486766098556235,3.7056567668138363,9365.556673166084
Lenovo,1.578965362064105,4,256,15.861551520197189,2.1775312155906255,8990.324452880152
Dell,3.8405306156092247,8,512,13.482964791924775,3.8984078319845206,17332.942777748834
Asus,1.629928209128681,8,1000,12.224999355009459,4.306760133713505,31505.462184452488
Asus,2.853240838252676,8,512,11.254053672634303,4.982244963936727,17127.62372053389
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206
Lenovo,3.2852173303310694,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582
Asus,3.5043202076744797,8,256,11.363629446289458,3.30215652824287,9071.15239871061
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.755702048646
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992
Lenovo,3.108944237991312,8,256,14.834192953489525,4.815994439880116,9899.157798256467
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850455
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152
Asus,1.704074955076474,32,1000,14.50699877318474,3.9677099392951987,32857.12065525129
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004
Asus,1.8988617002829709,16,256,11.471346985542363,2.6738073202246544,9619.819786074035
Acer,3.6794589164805043,8,512,15.44338833955706,2.207460703155504,17397.54904187063
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,10350.814525506354
Acer,3.9396631395478283,32,256,14.564496683418275,2.7636216287649837,10638.50244334717
Acer,2.342239479427767,16,1000,15.215841235149373,3.419082510029062,31985.347815226516
HP,1.9552947892217483,32,1000,11.399165649265132,2.129945819762936,32500.15629105084
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348
Acer,2.7454892911328477,16,256,14.69788695339738,4.23421018348763,9848.92119756115
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841
Acer,3.2980044456806596,16,512,15.144078626888039,2.587266819216874,17515.91518148312
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876
Lenovo,3.9908347901418546,16,256,14.00945419950769,2.3915136789123195,10192.670247531907
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247
Asus,3.1258142158673423,4,1000,15.100722664445053,2.9519164322614597,31661.60491503453
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924
HP,3.2005706060782284,32,512,15.800440592461207,2.1827861651621596,18590.416742386602
HP,1.6804960224479397,16,1000,16.307499757527125,4.082052242317226,31702.148404315936
Asus,1.5766312555145152,4,256,11.751323357100988,2.5482534979623077,9123.785347356164
Dell,2.1442072212780343,32,1000,12.203317867071599,2.9571352229967194,32868.877400863414
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036
Acer,3.6706812635209514,16,256,15.147270856319242,4.7240452681249225,9974.814913952583
HP,3.31792267441577,32,512,14.618237330319701,2.7277347982214755,18224.91911206513
Dell,3.3567663029999526,8,256,14.71394938819153,2.2739264076340104,9264.36247945563
HP,2.5637333361201886,32,256,16.644639798137007,2.956068811971571,10359.762908152476
Lenovo,2.3648374813674073,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893
HP,2.4275969074615067,16,512,11.7676215470707,2.3857894578816574,17545.41450124221
HP,3.9691239093401447,32,256,13.085042494551086,3.72155179392508,11011.79350442628
Acer,1.6002729785312062,32,256,13.612361877054415,2.18270579929848,10461.214760305716
Acer,3.6675787403061215,4,512,13.375769532485629,2.0927926441806983,17033.495029854475
Acer,2.9466885214309837,16,1000,15.015851654971275,4.143242304411493,32560.41420163401
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548
Acer,3.313144151037841,32,512,12.836308781136728,2.3761260477016197,18399.77710698207
Dell,2.716672353561757,32,256,14.311262818527114,2.760838312579125,10572.381041291279
Asus,3.6835580952041513,8,256,15.736456531481513,3.926259522057197,9524.516541157198
Dell,3.7517546600281464,16,1000,13.497308353072096,2.8266097014225533,32418.225900019068
Dell,2.5543023171836383,4,256,12.008708770395774,3.4835633753612236,8969.499667250127
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445
Asus,2.9808758214834055,32,512,11.331335124458171,3.764280912816341,18381.45293473955
Asus,3.7809083640417276,8,256,16.65430072401366,2.948233051529792,9540.263683460853
Asus,2.0266554725141663,32,1000,11.448927231169838,3.8809053035861494,32722.19699170541
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982
Acer,3.0789005502313014,4,1000,14.179287566531157,3.8349392581699773,31558.706209149856
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942
Lenovo,1.8289192128181495,8,256,11.996130941857164,2.7672311046449014,9029.916399804506
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,16757.87521145047
HP,3.7725813016641023,32,512,11.052236882375261,2.4938615397095143,18579.288404555522
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204
Lenovo,2.093858312309694,16,256,12.243637874406005,4.3720733057005035,9783.633851651786
Acer,3.928487735104099,32,1000,14.783485649498553,3.154197729522335,33354.90259562436
Acer,1.9524423817737244,32,1000,12.318240742348403,3.3079855417117576,32611.790570357465
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,9468.150557363018
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085
HP,2.1180776860079424,32,256,13.1935742060238,2.2021306145657773,10413.731014080557
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797
Asus,2.6132631375066637,8,512,12.81487417500756,2.5319796596718183,17124.384006967848
Acer,2.7870433848242255,16,512,16.852239662878524,4.169214908149007,17442.27647012818
Dell,2.398083423499414,32,256,12.020692503855688,4.3180129643845,10554.60906823848
Dell,2.9823771285873186,16,1000,16.389428383719412,4.144698602273941,31929.674476935197
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,9087.071602980597
Acer,2.4777038416294017,16,512,11.458879732995879,2.0438269913266485,17064.361782900898
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321
Dell,2.1453335817528187,16,256,12.628195781234064,3.8145182880877435,9740.413388748193
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,9274.525545150296
Dell,2.312975160561737,4,512,15.975885404754557,4.590439684738439,17156.710715175002
Dell,3.4336828142165015,16,512,15.2400532020662,2.9264068260488463,17789.172102765056
Dell,1.8271841517958745,16,512,14.703312835267404,2.880604377375981,16922.99041879282
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,11255.348016729009
HP,2.634473853459098,32,512,13.87097669753577,2.9983426068823866,18769.151657070917
Asus,2.09012615836616,8,512,15.683336161323282,3.6722148929425615,16918.871474172327
Acer,1.6837418683250316,32,1000,12.821743628863041,4.121045882817772,32466.674974474045
Acer,1.9243947627188518,32,256,12.870138971090249,3.9877037532163553,10719.665409273986
Acer,2.7994348713900443,32,1000,11.018845436288732,4.423153459944439,32767.274320916287
Acer,2.3425079410782157,32,1000,12.045460409872277,4.657741986492274,32795.04127811074
Acer,3.5722084147065236,4,512,16.252433750731008,4.448237127030054,17298.46593347018
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,10517.182685967558
Asus,2.121785681469075,4,512,16.905406995406604,4.207753860655966,16732.176887532056
Acer,3.0428624665100754,4,256,13.374247781442755,2.625198720854995,8975.326466281276
Asus,3.2669430422136143,32,1000,15.291118728681447,2.398784128123948,32909.11452258751
Lenovo,1.9176047697523746,16,256,12.691514257428375,3.9154663543974064,9526.042606303856
Lenovo,1.9190480407207942,4,512,13.1828578468456,2.959229586223085,16430.161831411904
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,16969.92215343469
Dell,3.341005037664101,16,512,13.08237421099637,2.412889203195084,17572.439863049596
HP,3.1595113190545128,32,256,14.283425122523859,2.0027882506098833,10307.602054620887
Dell,2.6865771893745345,8,1000,16.950637285875494,4.709670882034121,31553.398871647812
Dell,3.610426122422993,32,1000,14.985210278430714,2.0738539515237155,33489.96968925737
Dell,3.514175382375133,8,256,12.195475726449885,2.6283673085285333,9431.367188490725
Acer,2.9633859109918803,8,512,11.269768649549306,3.248788342063722,16951.439990127954
Lenovo,3.6706782012831467,32,1000,11.758138887887064,3.0697139778524574,32968.61211133288
Dell,2.0146030250919207,32,512,14.375331207638284,4.7351776307383275,18036.244976572903
Lenovo,1.7797990484943198,8,256,15.590961972900597,2.1208668372036263,9341.544154752517
Asus,2.174374028792474,32,512,16.642515243804482,3.536644123031155,18293.331900039837
HP,1.6427171402232872,8,1000,11.094939031980925,4.0414383875731215,31331.87614219564
Asus,2.82792382000258,16,1000,14.136560849371218,4.795093921043506,32057.59755714992
Asus,3.8415142307374035,32,512,13.82520413733906,3.861113756371163,18728.750414928563
Acer,1.5983588516712741,16,256,14.936330131854223,4.4112657080352875,9252.224764996936
HP,1.805274785025067,4,512,14.357473126792051,2.2511748135360454,16674.176268095754
Asus,2.630497570708588,16,256,15.122234903494883,3.157818532810782,9804.015334953754
Asus,3.8346875438197623,16,512,14.948495508495142,3.1218414034372026,17539.352432879663
HP,2.290390262441876,8,1000,11.702070349147677,4.658864649367153,31522.503492279397
HP,2.768087021720981,16,256,15.798307481712317,2.454113513789825,9642.707126680169
Asus,1.6039321476259802,32,256,11.739395454297949,2.4556585170098906,10438.451567581356
HP,1.8708580024052222,8,256,15.191183751254822,2.9856744496573953,8960.49719990869
Asus,3.9665753073971173,4,1000,13.49687220584364,2.1633981421005126,31954.085256659306
Asus,3.912796741090114,32,512,14.083104407459587,2.5473741219574704,18484.086663729726
Acer,1.512349952336024,4,1000,16.419788086254265,4.8956289156372055,31192.302691149176
Dell,3.8795294635580975,16,256,16.339302358840918,3.2845518196015187,9848.907001761569
Asus,3.097799844538751,32,512,15.907137833930177,3.8960576252673094,18564.873708531173
Lenovo,3.6697957363000553,32,1000,14.06089028273794,4.178333778033911,32943.021188327635
Dell,2.6368496390846476,4,256,15.417438860803,3.1008842210216017,8951.260150923878
Dell,2.7889900714481257,32,256,14.077382333112856,2.441681223231551,10805.22151252119
Dell,2.7221164506423006,32,1000,16.217636494848666,2.6197430486653426,32761.71742683985
Acer,3.1671606438652606,32,1000,13.4166549993974,2.9397994297418313,32953.47077163469
Asus,1.8491281368907821,16,1000,16.82141206648926,3.908205261056677,32130.932571244826
Acer,1.5749339746816948,4,256,16.593936549373264,3.1948416472671632,9026.508630007325
Asus,2.269824853977977,32,1000,15.449615716710714,2.0204440937003842,33188.9231533668
Acer,3.261701906841617,8,256,12.676495305056433,3.5702215552024157,9283.177998259891
Acer,2.004633630307371,8,1000,11.78992153275955,4.764540175722254,31446.977487639495
Lenovo,3.1835810833122933,8,256,16.128220700559183,4.436232833026037,9468.282674289845
Acer,3.924780115268176,8,256,11.991813716827767,4.475634113778893,9684.282946767202
HP,1.734751789473546,16,512,16.125564733984014,4.385174052818393,17543.33453761382
Lenovo,3.1815052955628156,32,1000,13.944590040274162,2.9711924768312707,33000.20423707547
Acer,2.609375548261428,4,1000,13.439340702848625,4.295581501263176,31420.17334262457
Dell,3.6703556359437632,32,256,16.419144673006574,2.4294840734335788,10521.560806348574
HP,1.9428744736184647,16,256,14.623105895241668,3.9731484418278606,9643.781766169588
HP,3.2315648805654114,8,256,14.459684042778306,3.924705700054983,9346.199597968807
HP,3.5952882241202757,16,512,14.352595667746385,2.076709397269204,17769.029726326044
Lenovo,3.861535548685058,32,512,13.227017096117189,4.363910400772795,18371.271509808023
Acer,3.2081200707241146,4,256,15.713858621174763,4.709744315285391,9240.67613254145
Acer,2.7429369100210685,16,1000,12.516790664094637,2.802245835416323,31778.847134015232
Dell,3.0446181005030346,4,1000,16.63336976024765,4.437172172558453,31234.928876827467
Dell,3.6722624611967953,16,512,16.363911230281765,2.2472179155858445,18071.455945725855
HP,2.926524366597074,4,512,13.02488195404939,3.799903574783198,16893.740258565627
Dell,1.5759676492420922,4,256,15.376782618989981,3.4569405960028314,9049.026871794313
Lenovo,3.8273717387674444,8,1000,14.439339166697549,3.6377705999270002,31735.42443245162
Acer,3.223816877578903,4,256,13.025895811995408,4.778615605653036,9412.599857134881
HP,3.1912834644431163,8,512,16.93112988797268,4.613945741740561,17329.767812411545
Dell,2.0391878809942927,32,1000,11.151424075089585,4.355250971719271,32526.828109098893
Lenovo,3.147213675581643,32,1000,12.51587618372772,2.8210953730351127,32739.64821789146
Lenovo,2.484661014135396,8,512,14.120444366666902,4.735455886058275,16845.480994534384
Dell,3.12808244260373,8,256,14.131718020871382,2.2925230773916256,9459.669088422834
Acer,1.766482575769977,16,256,14.533598449673384,4.559987649676364,9611.790008278744
Dell,3.1446132615075904,16,1000,15.510057032137516,2.984480217060823,32216.957792421388
HP,3.9985343144266663,16,512,14.74086698311578,2.1613169349859502,17992.657054925832
Dell,1.62053009715139,32,1000,14.601688763168223,4.008070952722245,32533.06771514721
